raga_name|kriti_name|composer_name|Link
kapi|Atade dhanyuduraa|Tyagaraja|http://www.karnatik.com/c1390.shtml
kapi|Bandadellaa barali|Purandara Dasa|http://www.karnatik.com/c1452.shtml
kapi|Caranamule nammiti|Bhadrachala Ramadasu|http://www.karnatik.com/c2465.shtml
kapi|Cinna cinna padam vaittu|Ambujam krishna|http://www.karnatik.com/c3317.shtml
kapi|Cinnanjiru kiliye|Subramania Bharati|http://www.karnatik.com/c1493.shtml
kapi|Diname sudinamu|Bhadrachala Ramadasu|http://www.karnatik.com/c2468.shtml
kapi|En mukham paar|Shuddhananda Bharati|http://www.karnatik.com/c1702.shtml
kapi|Ennaallu nee trova|Tyagaraja|http://www.karnatik.com/c2298.shtml
kapi|Enna tavam seydanai yasodaa|Papanasam Sivan|http://www.karnatik.com/c1007.shtml
kapi|Inta sowkhyamani ne|Tyagaraja|http://www.karnatik.com/c1612.shtml
kapi|Jaanaki ramana|vanamamalai jeeyar swamy|http://www.karnatik.com/c1127.shtml
kapi|Kalilo hari|Muthiah Bhagavatar|http://www.karnatik.com/c2194.shtml
kapi|Kannaa vaa|Ambujam krishna|http://www.karnatik.com/c1521.shtml
kapi|Meevalla gunadoshham|Tyagaraja|http://www.karnatik.com/c1120.shtml
kapi|Oho dem dem|Annamacharya|http://www.karnatik.com/c1573.shtml
kapi|Paahi parama dayaalo|Tyagaraja|http://www.karnatik.com/c2696.shtml
kapi|Pazhani nindra|Periyasaamy Thooran|http://www.karnatik.com/c1501.shtml
kapi|Raama paahi|Tyagaraja|http://www.karnatik.com/c2763.shtml
kapi|Raama raghukula|Tyagaraja|http://www.karnatik.com/c2764.shtml
kapi|Samayamidi gaaduraa (jaavali)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3257.shtml
kapi|Sarasa saamadaana|Tyagaraja|http://www.karnatik.com/c1083.shtml
kapi|Shree raajaraajeshwari (daru varnam)|Muthiah Bhagavatar|http://www.karnatik.com/c2121.shtml
kapi|Smaravaaram vaaram|Sadasiva Brahmendra|http://www.karnatik.com/c1513.shtml
kapi|Sundara dasharatha|Tyagaraja|http://www.karnatik.com/c2874.shtml
kapi|Taaradhipaanana (taana tillaanaa)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3271.shtml
kapi|Tadhara daani (tillaanaa)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3269.shtml
kapi|Vaddani nenanteegaa (jaavali)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c1465.shtml
kapi|Vanna vanna malar|Kadaloor subramaniam|http://www.karnatik.com/c1308.shtml
kapi|Vihaara maanasa|Swathi Thirunal Rama Varma|http://www.karnatik.com/c1731.shtml
kannada|Aparaajite|Muthiah Bhagavatar|http://www.karnatik.com/c2077.shtml
kannada|Bhajare bhaja maanasa|Tyagaraja|http://www.karnatik.com/c1401.shtml
kannada|Ento moralida ledaa|G. N. Balasubramaniam|http://www.karnatik.com/c3043.shtml
kannada|Gajaraaja rakshaka|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3000.shtml
kannada|Ide bhaagyamu|Tyagaraja|http://www.karnatik.com/c2346.shtml
kannada|Inta kante|Patnam Subramania Iyer|http://www.karnatik.com/c1739.shtml
kannada|Ninnaada nela|Tyagaraja|http://www.karnatik.com/c1440.shtml
kannada|Paritaapamula deercci|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3246.shtml
kannada|Saaketa niketana|Tyagaraja|http://www.karnatik.com/c2797.shtml
kannada|Shri virabhadram|Muthiah Bhagavatar|http://www.karnatik.com/c1948.shtml
svaravali|Praarabdha mittundaga|Tyagaraja|http://www.karnatik.com/c2731.shtml
madhuvanti|Kandanaal mudalaay|S. cidambaram|http://www.karnatik.com/c1437.shtml
bhusakalyani|Kori bhajincidi|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3008.shtml
kambhoji|Aanandamaana|Muthiah Bhagavatar|http://www.karnatik.com/c2207.shtml
kambhoji|Bhajare shreekantheshwaram|R. Ramachandran Nair|http://www.karnatik.com/c3091.shtml
kambhoji|Elaraa shree|Tyagaraja|http://www.karnatik.com/c1449.shtml
kambhoji|Emayya raama|Bhadrachala Ramadasu|http://www.karnatik.com/c1229.shtml
kambhoji|Evarimaata|Tyagaraja|http://www.karnatik.com/c2324.shtml
kambhoji|Ivan yaaro|Kavi Kunjara Bharati|http://www.karnatik.com/c1220.shtml
kambhoji|Kaana kan kodi|Papanasam Sivan|http://www.karnatik.com/c1579.shtml
kambhoji|Koniyaadina naapai|Veena Kuppayyar|http://www.karnatik.com/c1224.shtml
kambhoji|Kuzhaloodi manamellaam|Oothukkadu Venkata Kavi|http://www.karnatik.com/c1219.shtml
kambhoji|Maa jaanaki|Tyagaraja|http://www.karnatik.com/c2532.shtml
kambhoji|Mahita pravrddha|Tyagaraja|http://www.karnatik.com/c2537.shtml
kambhoji|Mandara dharare (geetam)|Paidala Gurumurti Sastri|http://www.karnatik.com/c2712.shtml
kambhoji|Maragatavalleem|Muthuswami Dikshitar|http://www.karnatik.com/c1801.shtml
kambhoji|Maargamu telupave|Tyagaraja|http://www.karnatik.com/c2551.shtml
kambhoji|Mari mari ninne|Tyagaraja|http://www.karnatik.com/c2553.shtml
kambhoji|Mithilesha tanaya|Bhadrachala Ramadasu|http://www.karnatik.com/c2480.shtml
kambhoji|Naa tappulanu|Venkataramana Bhagavathar|http://www.karnatik.com/c3184.shtml
kambhoji|Nee bhajana|Muthiah Bhagavatar|http://www.karnatik.com/c2153.shtml
kambhoji|O rangashaayi|Tyagaraja|http://www.karnatik.com/c2685.shtml
kambhoji|Raamaa manavini (swarajati)|Venkataramana Bhagavathar|http://www.karnatik.com/c3204.shtml
kambhoji|Raaraa naavenna|Bhadrachala Ramadasu|http://www.karnatik.com/c2503.shtml
kambhoji|Ratna kancuka dhaarini|Muthiah Bhagavatar|http://www.karnatik.com/c2030.shtml
kambhoji|Sapta swarangal un carana|Padma Veeraraghavan|http://www.karnatik.com/c2876.shtml
kambhoji|Shivam harim|Muthiah Bhagavatar|http://www.karnatik.com/c1988.shtml
kambhoji|Shree mahaa ganapate (taana varnam)|Muthiah Bhagavatar|http://www.karnatik.com/c2109.shtml
kambhoji|Shree raghuvara|Tyagaraja|http://www.karnatik.com/c2841.shtml
kambhoji|Sikkal meviya|Papanasam Sivan|http://www.karnatik.com/c1580.shtml
kambhoji|Tatvamu teliyaka|Venkataramana Bhagavathar|http://www.karnatik.com/c3221.shtml
kambhoji|Tiruvadi sharanam|Gopalakrishna Bharati|http://www.karnatik.com/c1223.shtml
kusumakara|Kaa guhaa|Koteeswara Iyer|http://www.karnatik.com/c1859.shtml
malavi|Bhajare shree raamacandram|Venkataramana Bhagavathar|http://www.karnatik.com/c3161.shtml
malavi|Nambittaan irukkiren|Shuddhananda Bharati|http://www.karnatik.com/c1656.shtml
malavi|Nenaruncinaanu annitiki|Tyagaraja|http://www.karnatik.com/c2598.shtml
malavi|Neelalohitaa kaalakaala|Muthiah Bhagavatar|http://www.karnatik.com/c1902.shtml
malavi|Ninnu vinaa verevaru|G. N. Balasubramaniam|http://www.karnatik.com/c3068.shtml
malavi|Shrikanthadayite|Muthiah Bhagavatar|http://www.karnatik.com/c2020.shtml
gavambhodi|Viraivaagave|Koteeswara Iyer|http://www.karnatik.com/c1799.shtml
durga|Dharma shravana videtake|Purandara Dasa|http://www.karnatik.com/c1185.shtml
durga|Gaayati vanamaali|Sadasiva Brahmendra|http://www.karnatik.com/c2970.shtml
durga|Raamam bhaje|Dayananda Saraswati|http://www.karnatik.com/c2948.shtml
shrimani|Emandune vicitramunu|Tyagaraja|http://www.karnatik.com/c2276.shtml
jaganmohini|Maamava satatam|Tyagaraja|http://www.karnatik.com/c2540.shtml
jaganmohini|Shivakaama sundari|Gopalakrishna Bharati|http://www.karnatik.com/c1043.shtml
jaganmohini|Shree shubhaadevi|Muthiah Bhagavatar|http://www.karnatik.com/c1741.shtml
jaganmohini|Shobhillu saptaswara|Tyagaraja|http://www.karnatik.com/c1044.shtml
keeranaavali|Eti yocanalu|Tyagaraja|http://www.karnatik.com/c2315.shtml
keeranaavali|Paraaku nee|Tyagaraja|http://www.karnatik.com/c2710.shtml
shyama|Annapoorne vishaalaakshi|Muthuswami Dikshitar|http://www.karnatik.com/c1728.shtml
shyama|Etulaina bhakti|Tyagaraja|http://www.karnatik.com/c2320.shtml
shyama|Guruvaayupuresha|R. Ramachandran Nair|http://www.karnatik.com/c3100.shtml
shyama|Kaattirukkinren en ayyaa|Shuddhananda Bharati|http://www.karnatik.com/c1698.shtml
shyama|Maanasa sancarare|Sadasiva Brahmendra|http://www.karnatik.com/c1059.shtml
shyama|Maravakave o manasaa|Patnam Subramania Iyer|http://www.karnatik.com/c1751.shtml
shyama|Nimishamaina|Mysore Vasudevachar|http://www.karnatik.com/c1427.shtml
shyama|Paraatpare|Muthiah Bhagavatar|http://www.karnatik.com/c2088.shtml
shyama|Saama priya|Muthiah Bhagavatar|http://www.karnatik.com/c1935.shtml
shyama|Shaantamu leka|Tyagaraja|http://www.karnatik.com/c2825.shtml
shyama|Shiva shankara paahi|R. Ramachandran Nair|http://www.karnatik.com/c3127.shtml
shyama|Shivaparaadhamu|Tyagaraja|http://www.karnatik.com/c2830.shtml
shyama|Varuvaaro varam taruvaaro|Gopalakrishna Bharati|http://www.karnatik.com/c1361.shtml
amrtavahini|Shree raama paadamaa|Tyagaraja|http://www.karnatik.com/c2848.shtml
vakulabharanam|E raamuni|Tyagaraja|http://www.karnatik.com/c2312.shtml
vakulabharanam|Nambinen ayyaa|Koteeswara Iyer|http://www.karnatik.com/c1770.shtml
vachaspati|Ennadu neekrupa|Patnam Subramania Iyer|http://www.karnatik.com/c1097.shtml
vachaspati|Ihapara sukhadaayaka|Koteeswara Iyer|http://www.karnatik.com/c1852.shtml
vachaspati|Paahi jagajjanani|Swathi Thirunal Rama Varma|http://www.karnatik.com/c2063.shtml
vachaspati|Palumaaru ninnu|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3022.shtml
vachaspati|Paraatpara|Papanasam Sivan|http://www.karnatik.com/c1823.shtml
vachaspati|Sahasrakaramandite|Muthiah Bhagavatar|http://www.karnatik.com/c1755.shtml
supradipam|Varashikhi vaahana|Tyagaraja|http://www.karnatik.com/c2919.shtml
hatakambari|Aalalaagaadaa|Koteeswara Iyer|http://www.karnatik.com/c1774.shtml
manavati|Evarito ne|Tyagaraja|http://www.karnatik.com/c2325.shtml
manavati|Nija bhakti|Koteeswara Iyer|http://www.karnatik.com/c1761.shtml
sharutti|Bhajana parula|Tyagaraja|http://www.karnatik.com/c1396.shtml
sharutti|Dakshatvaaharam|Muthiah Bhagavatar|http://www.karnatik.com/c1991.shtml
sharutti|Ento premato (varnam)|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c2997.shtml
sharutti|Garudagamana raaraa|Bhadrachala Ramadasu|http://www.karnatik.com/c2474.shtml
sharutti|Geetaarthamu|Tyagaraja|http://www.karnatik.com/c2341.shtml
sharutti|Haridhra kumkuma|Muthiah Bhagavatar|http://www.karnatik.com/c2047.shtml
sharutti|Jnaana swaroopamu|Venkataramana Bhagavathar|http://www.karnatik.com/c3176.shtml
sharutti|Kaana venum laksham kangal|Arunachala Kavi|http://www.karnatik.com/c2880.shtml
sharutti|Kanmana murugacceyya|Papanasam Sivan|http://www.karnatik.com/c1589.shtml
sharutti|Kannalavo swaami|Oothukkadu Venkata Kavi|http://www.karnatik.com/c1489.shtml
sharutti|Krishnaa yanucu|Venkataramana Bhagavathar|http://www.karnatik.com/c3181.shtml
sharutti|Maa kulamuna|Tyagaraja|http://www.karnatik.com/c2533.shtml
sharutti|Mana malar (jaavali)|Tanjavur Sankara Iyer|http://www.karnatik.com/c2954.shtml
sharutti|Mangalamaay vaazhga|Shuddhananda Bharati|http://www.karnatik.com/c1688.shtml
sharutti|Maanida janmam|Shuddhananda Bharati|http://www.karnatik.com/c1685.shtml
sharutti|Nee divya|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3017.shtml
sharutti|Neelaambara sodara|R. Ramachandran Nair|http://www.karnatik.com/c3114.shtml
sharutti|Paraamukham elaraa|Tyagaraja|http://www.karnatik.com/c2717.shtml
sharutti|Patiki haarateere|Tyagaraja|http://www.karnatik.com/c2726.shtml
sharutti|Raama deivamaa|Tyagaraja|http://www.karnatik.com/c2749.shtml
sharutti|Raamacandra nee daya|Tyagaraja|http://www.karnatik.com/c2780.shtml
sharutti|Rohineyaam|Muthiah Bhagavatar|http://www.karnatik.com/c2005.shtml
sharutti|Shree venkata|Muthuswami Dikshitar|http://www.karnatik.com/c1109.shtml
sharutti|Shringaarincukoni|Tyagaraja|http://www.karnatik.com/c2862.shtml
sharutti|Swaami nanu|Bhadrachala Ramadasu|http://www.karnatik.com/c2507.shtml
sharutti|Tingal maavadanam|Koteeswara Iyer|http://www.karnatik.com/c1860.shtml
sharutti|Vangak kadal|Aandaal tiruppaavai|http://www.karnatik.com/c1078.shtml
sharutti|Vega neevu (jaavali)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3275.shtml
sharutti|Verevvare gati|Tyagaraja|http://www.karnatik.com/c2928.shtml
huseni|Bhaja raamam satatam|Tyagaraja|http://www.karnatik.com/c1400.shtml
huseni|Bindu peetha|Muthiah Bhagavatar|http://www.karnatik.com/c1747.shtml
huseni|Digulu maanparaa|Venkataramana Bhagavathar|http://www.karnatik.com/c3166.shtml
huseni|Emani vegintune|Tyagaraja|http://www.karnatik.com/c2280.shtml
huseni|Muccataina naadavemiraa|Bhadrachala Ramadasu|http://www.karnatik.com/c2481.shtml
huseni|Netrandi nerattile|Subbarama Iyer|http://www.karnatik.com/c1243.shtml
huseni|Raghuveera ranadheera|Tyagaraja|http://www.karnatik.com/c2740.shtml
huseni|Raamaa ninne|Tyagaraja|http://www.karnatik.com/c1515.shtml
huseni|Raama raama raama seetaa|Tyagaraja|http://www.karnatik.com/c2773.shtml
huseni|Sarvaloka dayaanidhe|Tyagaraja|http://www.karnatik.com/c2822.shtml
huseni|Shree padmanaabha hare|R. Ramachandran Nair|http://www.karnatik.com/c3129.shtml
huseni|Shree raghukula nidhim|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3265.shtml
huseni|Seetaaraama seetarama|Bhadrachala Ramadasu|http://www.karnatik.com/c2506.shtml
huseni|Teliyaka nejesina|Muthiah Bhagavatar|http://www.karnatik.com/c2171.shtml
huseni|Vandadellaam varattum|Papanasam Sivan|http://www.karnatik.com/c1552.shtml
huseni|Venekedo mundarero|Annamacharya|http://www.karnatik.com/c3302.shtml
huseni|Vinataa suta raaraa|Tyagaraja|http://www.karnatik.com/c2936.shtml
natabhairavi|Amboruha paadame|Koteeswara Iyer|http://www.karnatik.com/c1776.shtml
natabhairavi|Bhaaratiye|Muthiah Bhagavatar|http://www.karnatik.com/c2215.shtml
natabhairavi|Nee paadamulanu|Muthiah Bhagavatar|http://www.karnatik.com/c2188.shtml
natabhairavi|Parulaseva|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3249.shtml
natabhairavi|Vaalai manonmani|Muthiah Bhagavatar|http://www.karnatik.com/c2212.shtml
navaneetam|Lemidelpa pedda|Tyagaraja|http://www.karnatik.com/c2529.shtml
navaneetam|Naayeda vancana|Tyagaraja|http://www.karnatik.com/c2595.shtml
navaneetam|Saamee ide|Koteeswara Iyer|http://www.karnatik.com/c1796.shtml
ragavinodini|Anjezhuttinai nenjile|Dandapani Desikar|http://www.karnatik.com/c1310.shtml
begada|Ambaa alankaari|Muthiah Bhagavatar|http://www.karnatik.com/c2185.shtml
begada|Anbu varam|Shuddhananda Bharati|http://www.karnatik.com/c1690.shtml
begada|Anudinamunu kaavumayya|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3227.shtml
begada|Aarukkum adangaada|Muthiah Bhagavatar|http://www.karnatik.com/c2204.shtml
begada|Baale paripaalisau|Muthiah Bhagavatar|http://www.karnatik.com/c2043.shtml
begada|Bhaktuni caaritramu|Tyagaraja|http://www.karnatik.com/c1805.shtml
begada|Chaayaa devi|Muthiah Bhagavatar|http://www.karnatik.com/c2008.shtml
begada|Cidambaram|Gopalakrishna Bharati|http://www.karnatik.com/c1071.shtml
begada|Daasamimam|R. Ramachandran Nair|http://www.karnatik.com/c3094.shtml
begada|Gattigaanu nanu|Tyagaraja|http://www.karnatik.com/c2338.shtml
begada|Hara maheshwara|Muthiah Bhagavatar|http://www.karnatik.com/c1719.shtml
begada|Innum paraamukhameno|Duraiswaamy kaviraayar|http://www.karnatik.com/c1199.shtml
begada|Eeshan kanaka sabheshan|Koteeswara Iyer|http://www.karnatik.com/c1884.shtml
begada|Kadaikkan vaittennai|Ramaswami Sivan|http://www.karnatik.com/c1424.shtml
begada|Kaanarasamudan|Papanasam Sivan|http://www.karnatik.com/c1528.shtml
begada|Karuna ennadu|Ashok madhav|http://www.karnatik.com/c2606.shtml
begada|Lokavana catura|Tyagaraja|http://www.karnatik.com/c2531.shtml
begada|Manasuna nera|Patnam Subramania Iyer|http://www.karnatik.com/c1565.shtml
begada|Naada tatva|Koteeswara Iyer|http://www.karnatik.com/c1890.shtml
begada|Naadopaasanace|Tyagaraja|http://www.karnatik.com/c2577.shtml
begada|Nee pada pankajamula|Tyagaraja|http://www.karnatik.com/c2655.shtml
begada|Neeku tanaku|Tyagaraja|http://www.karnatik.com/c2664.shtml
begada|Neevera kuladhanamu|Tyagaraja|http://www.karnatik.com/c1601.shtml
begada|Pada malarinaiye|G. N. Balasubramaniam|http://www.karnatik.com/c3072.shtml
begada|Parama dayaalu|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3024.shtml
begada|Raama bhakti cesina|Venkataramana Bhagavathar|http://www.karnatik.com/c3202.shtml
begada|Saamiki sari|Tyagaraja|http://www.karnatik.com/c2803.shtml
begada|Saraswati nanna (geetam)|Purandara Dasa|http://www.karnatik.com/c3549.shtml
begada|Shankari neevani|Subbaraya Sastri|http://www.karnatik.com/c1830.shtml
begada|Shree raamabrahmamu|Venkataramana Bhagavathar|http://www.karnatik.com/c3216.shtml
begada|Shreedhara vaikunthaadhipa|Venkataramana Bhagavathar|http://www.karnatik.com/c3218.shtml
begada|Sundari nannandarilo|Tyagaraja|http://www.karnatik.com/c2881.shtml
begada|Tanavaari tanamu|Tyagaraja|http://www.karnatik.com/c2889.shtml
begada|Vaa murugaa vaa|Spencer Venugopal|http://www.karnatik.com/c1502.shtml
begada|Vallabhaa naayakasya|Muthuswami Dikshitar|http://www.karnatik.com/c3150.shtml
sindhu|Agaramumaagi (tiruppugazh)|Arunagirinathar|http://www.karnatik.com/c1492.shtml
sindhu|Appuleni samsaara|Annamacharya|http://www.karnatik.com/c1574.shtml
sindhu|Cinna cinna paapaa|Shuddhananda Bharati|http://www.karnatik.com/c1631.shtml
sindhu|Devaadi deva|Tyagaraja|http://www.karnatik.com/c2257.shtml
sindhu|Devaki nandana|Purandara Dasa|http://www.karnatik.com/c1495.shtml
sindhu|Kailaasavaasam|Muthiah Bhagavatar|http://www.karnatik.com/c1928.shtml
sindhu|Kreedati vanamaali|Sadasiva Brahmendra|http://www.karnatik.com/c2973.shtml
sindhu|Manadirk-kughandadu|Tanjavur Sankara Iyer|http://www.karnatik.com/c1416.shtml
sindhu|Maavoor valam|Muthiah Bhagavatar|http://www.karnatik.com/c2210.shtml
sindhu|Naadhrudhru dheem (tillaanaa)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3240.shtml
sindhu|Shivanaar manam kulira|Arunagirinathar|http://www.karnatik.com/c1103.shtml
sindhu|Shree jataadharaa|Muthiah Bhagavatar|http://www.karnatik.com/c1927.shtml
sindhu|Sudhaa maadhurya|Tyagaraja|http://www.karnatik.com/c2871.shtml
sindhu|Tamboori meettidava|Purandara Dasa|http://www.karnatik.com/c1706.shtml
sindhu|Tillaanaa (naadhru tadheem dhiranaa)|S. Kalyanaraman|http://www.karnatik.com/c3321.shtml
sindhu|Tillaanaa (naadrutadeem)|S. Kalyanaraman|http://www.karnatik.com/c3311.shtml
sindhu|Teeraada vilaiyaattu pillai|Bhaaratiyaar|http://www.karnatik.com/c1439.shtml
sindhu|Vande maataram|Subramania Bharati|http://www.karnatik.com/c1504.shtml
sindhu|Venkataacalanilayam|Purandara Dasa|http://www.karnatik.com/c1485.shtml
kalyani|Adrisutavara|Swathi Thirunal Rama Varma|http://www.karnatik.com/c1369.shtml
kalyani|Amma raavamma|Tyagaraja|http://www.karnatik.com/c1072.shtml
kalyani|Bhaja re raghuveeram|Tyagaraja|http://www.karnatik.com/c1402.shtml
kalyani|Bhajana seyave|Tyagaraja|http://www.karnatik.com/c1398.shtml
kalyani|Bhajare re citta|Muthuswami Dikshitar|http://www.karnatik.com/c1123.shtml
kalyani|Bhajare shreeraamam|Bhadrachala Ramadasu|http://www.karnatik.com/c2464.shtml
kalyani|Biraana brova idi|Thanangampadi Panchanaada Iyer|http://www.karnatik.com/c2620.shtml
kalyani|Cinnanunti (varnam)|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c2991.shtml
kalyani|Dayamaado dayamaado|Purandara Dasa|http://www.karnatik.com/c1600.shtml
kalyani|E taavunaraa|Tyagaraja|http://www.karnatik.com/c1447.shtml
kalyani|E varamaduguduraa|Tyagaraja|http://www.karnatik.com/c1520.shtml
kalyani|Ellaam shivan sheyyal|Shuddhananda Bharati|http://www.karnatik.com/c1641.shtml
kalyani|En nenjil|Salem eeshwar|http://www.karnatik.com/c3545.shtml
kalyani|Enduko nee manasu|Tyagaraja|http://www.karnatik.com/c2290.shtml
kalyani|Gokulabaalaa (varnam)|Rajee Narayan|http://www.karnatik.com/c1432.shtml
kalyani|Himaadri sute|Shyama Shastri|http://www.karnatik.com/c1009.shtml
kalyani|Eesha paahimaam|Tyagaraja|http://www.karnatik.com/c2366.shtml
kalyani|Jaya jaya jaya|Muthiah Bhagavatar|http://www.karnatik.com/c2159.shtml
kalyani|Kamala bhavudu|Tyagaraja|http://www.karnatik.com/c2385.shtml
kalyani|Kamala jaadala (geetam)|Purandara Dasa|http://www.karnatik.com/c3550.shtml
kalyani|Kamalaasini sundari|G. N. Balasubramaniam|http://www.karnatik.com/c3046.shtml
kalyani|Kanindarul purindaal|Papanasam Sivan|http://www.karnatik.com/c1407.shtml
kalyani|Kanulu taakani|Tyagaraja|http://www.karnatik.com/c2387.shtml
kalyani|Kaaru velpulu|Tyagaraja|http://www.karnatik.com/c2400.shtml
kalyani|Kodanda deekshaa|Venkataramana Bhagavathar|http://www.karnatik.com/c3180.shtml
kalyani|Kuzhandai kadavulai|Shuddhananda Bharati|http://www.karnatik.com/c1632.shtml
kalyani|Lambodara sodaraa|Muthiah Bhagavatar|http://www.karnatik.com/c2132.shtml
kalyani|Maadhava hridi (version 1)|Oothukkadu Venkata Kavi|http://www.karnatik.com/c3135.shtml
kalyani|Maadhava hridi (version 2)|Oothukkadu Venkata Kavi|http://www.karnatik.com/c3136.shtml
kalyani|Mangala gunaarnava|R. Ramachandran Nair|http://www.karnatik.com/c3109.shtml
kalyani|Mangaladaayini|Muthiah Bhagavatar|http://www.karnatik.com/c2122.shtml
kalyani|Muruganukkoru|Muthiah Bhagavatar|http://www.karnatik.com/c2203.shtml
kalyani|Naadaloludai|Tyagaraja|http://www.karnatik.com/c1611.shtml
kalyani|Nambi kettavar illavo|Purandara Dasa|http://www.karnatik.com/c1497.shtml
kalyani|Nammi vaccina|Tyagaraja|http://www.karnatik.com/c2583.shtml
kalyani|Nannu brovumani|Bhadrachala Ramadasu|http://www.karnatik.com/c2458.shtml
kalyani|Naarada gaana|Venkataramana Bhagavathar|http://www.karnatik.com/c3186.shtml
kalyani|Nidhicaala sukhamaa|Tyagaraja|http://www.karnatik.com/c1478.shtml
kalyani|Nijadaasa varadaa|Patnam Subramania Iyer|http://www.karnatik.com/c1164.shtml
